name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RSTb4	32.0	-63.0	-17.0	-999	RSTb	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
RSTb5	42.0	-58.0	-19.0	-999	RSTb	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTb6	50.0	-53.0	-20.0	-999	RSTb	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTb7	60.0	-47.0	-20.0	-999	RSTb	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter
RSTb8	64.0	-40.0	-17.0	-999	RSTb	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RPT1	33.0	-99.0	-7.0	-999	RPT	R	strip	Occipital Lobe	Inferior Occipital Gyrus	Brodmann area 18	Gray Matter
RPT2	47.0	-85.0	-7.0	-999	RPT	R	strip	Occipital Lobe	Inferior Occipital Gyrus	Brodmann area 18	Gray Matter
RPT3	52.0	-76.0	-8.0	-999	RPT	R	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter
RPT4	57.0	-67.0	-9.0	-999	RPT	R	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter
RPT5	61.0	-57.0	-9.0	-999	RPT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter
RPT6	67.0	-38.0	-9.0	-999	RPT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LFA1	-24.0	57.0	-12.0	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFA2	-16.0	62.0	-14.0	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFA3	-19.0	68.0	-14.0	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFA4	-29.0	68.0	-10.0	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFA5	-38.0	65.0	-7.0	-999	LFA	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFA6	-45.0	59.0	-2.0	-999	LFA	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFA7	-50.0	51.0	1.0	-999	LFA	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 10	Gray Matter
LFA8	-54.0	42.0	3.0	-999	LFA	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LFB1	-10.0	69.0	-16.0	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFB2	-18.0	70.0	-11.0	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFB3	-27.0	69.0	-5.0	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFB4	-34.0	65.0	0.0	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFB5	-40.0	58.0	4.0	-999	LFB	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFB6	-45.0	49.0	5.0	-999	LFB	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFB7	-49.0	40.0	7.0	-999	LFB	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LFB8	-54.0	32.0	9.0	-999	LFB	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LFC1	-3.0	56.0	37.0	-999	LFC	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 9	Gray Matter
LFC2	-6.0	62.0	30.0	-999	LFC	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter
LFC3	-12.0	67.0	24.0	-999	LFC	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFC4	-20.0	67.0	19.0	-999	LFC	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFC5	-30.0	64.0	14.0	-999	LFC	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFC6	-38.0	60.0	12.0	-999	LFC	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFC7	-46.0	53.0	10.0	-999	LFC	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFC8	-53.0	45.0	10.0	-999	LFC	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
LFP1	-41.0	-41.0	58.0	-999	LFP	L	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
LFP2	-46.0	-31.0	57.0	-999	LFP	L	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
LFP3	-49.0	-22.0	56.0	-999	LFP	L	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
LFP4	-51.0	-13.0	53.0	-999	LFP	L	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
LFP5	-54.0	-3.0	48.0	-999	LFP	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LFP6	-55.0	4.0	43.0	-999	LFP	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter
LFP7	-56.0	12.0	37.0	-999	LFP	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
LFP8	-56.0	18.0	30.0	-999	LFP	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
LAT1	-24.0	12.0	-32.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT2	-28.0	20.0	-28.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT3	-37.0	24.0	-23.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT4	-46.0	23.0	-20.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT5	-54.0	18.0	-16.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT6	-61.0	10.0	-14.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT7	-65.0	3.0	-11.0	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LAT8	-67.0	-7.0	-9.0	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LSTA1	-29.0	3.0	-36.0	-999	LSTA	L	strip	Limbic Lobe	Uncus	Brodmann area 38	Gray Matter
LSTA2	-35.0	-6.0	-35.0	-999	LSTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTA3	-43.0	-10.0	-32.0	-999	LSTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTA4	-50.0	-13.0	-28.0	-999	LSTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTA5	-58.0	-18.0	-24.0	-999	LSTA	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LSTA6	-65.0	-23.0	-18.0	-999	LSTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTA7	-69.0	-25.0	-11.0	-999	LSTA	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LSTA8	-74.0	-29.0	-4.0	-999	LSTA	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LSTB1	-10.0	-45.0	0.0	-999	LSTB	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 30	Gray Matter
LSTB2	-16.0	-45.0	-7.0	-999	LSTB	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 19	Gray Matter
LSTB3	-24.0	-45.0	-13.0	-999	LSTB	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 37	Gray Matter
LSTB4	-33.0	-45.0	-18.0	-999	LSTB	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LSTB5	-44.0	-44.0	-22.0	-999	LSTB	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 36	Gray Matter
LSTB6	-53.0	-42.0	-22.0	-999	LSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LSTB7	-61.0	-36.0	-18.0	-999	LSTB	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTB8	-64.0	-28.0	-13.0	-999	LSTB	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LPT1	-23.0	-102.0	-6.0	-999	LPT	L	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
LPT2	-31.0	-97.0	-5.0	-999	LPT	L	strip	Occipital Lobe	Inferior Occipital Gyrus	Brodmann area 18	Gray Matter
LPT3	-39.0	-89.0	-4.0	-999	LPT	L	strip	Occipital Lobe	Inferior Occipital Gyrus	Brodmann area 18	Gray Matter
LPT4	-46.0	-81.0	-2.0	-999	LPT	L	strip	Occipital Lobe	Inferior Occipital Gyrus	Brodmann area 19	Gray Matter
LPT5	-52.0	-73.0	-1.0	-999	LPT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 19	Gray Matter
LPT6	-59.0	-64.0	1.0	-999	LPT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 37	Gray Matter
LPT7	-63.0	-54.0	3.0	-999	LPT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LPT8	-66.0	-44.0	3.0	-999	LPT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 22	Gray Matter
